distName,Parameter,Value
LALXN33162/LNBTS-33162/LNCEL-1,pdcchAggPreamb,4
LALXN33162/LNBTS-33162/LNCEL-1,pdcchAggRaresp,4
LALXN33162/LNBTS-33162/LNCEL-1,pdcchAggSib,4
LALXN33162/LNBTS-33162/LNCEL-1,pdcchAlpha,16
LALXN33162/LNBTS-33162/LNCEL-1,pdcchCqiShift,-20
LALXN33162/LNBTS-33162/LNCEL-1,pdcchHarqTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-1,pdcchUlDlBal,10
LALXN33162/LNBTS-33162/LNCEL-1,periodicCqiFeedbackType,0
LALXN33162/LNBTS-33162/LNCEL-1,phyCellId,436
LALXN33162/LNBTS-33162/LNCEL-1,prachCS,10
LALXN33162/LNBTS-33162/LNCEL-1,prachConfIndex,3
LALXN33162/LNBTS-33162/LNCEL-1,prachFreqOff,3
LALXN33162/LNBTS-33162/LNCEL-1,prachHsFlag,0
LALXN33162/LNBTS-33162/LNCEL-1,preventCellActivation,0
LALXN33162/LNBTS-33162/LNCEL-1,prsBandwidth,50
LALXN33162/LNBTS-33162/LNCEL-1,prsConfigurationIndex,151
LALXN33162/LNBTS-33162/LNCEL-1,prsNumDlFrames,1
LALXN33162/LNBTS-33162/LNCEL-1,prsPowerBoost,0
LALXN33162/LNBTS-33162/LNCEL-1,pucchNAnCs,0
LALXN33162/LNBTS-33162/LNCEL-1,puschAckOffI,10
LALXN33162/LNBTS-33162/LNCEL-1,puschCqiOffI,8
LALXN33162/LNBTS-33162/LNCEL-1,puschRiOffI,10
LALXN33162/LNBTS-33162/LNCEL-1,qci1ProtectionTimer,40
LALXN33162/LNBTS-33162/LNCEL-1,qci1DlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-1,qci1HarqMaxTrDl,5
LALXN33162/LNBTS-33162/LNCEL-1,qci1HarqMaxTrUl,5
LALXN33162/LNBTS-33162/LNCEL-1,qci1ReconStopTimer,10
LALXN33162/LNBTS-33162/LNCEL-1,qci1ThroughputFactorDl,16
LALXN33162/LNBTS-33162/LNCEL-1,qci1ThroughputFactorUl,16
LALXN33162/LNBTS-33162/LNCEL-1,qci1UlTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-1,raContResoT,7
LALXN33162/LNBTS-33162/LNCEL-1,raLargeMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-1,raMsgPoffGrB,4
LALXN33162/LNBTS-33162/LNCEL-1,raNondedPreamb,9
LALXN33162/LNBTS-33162/LNCEL-1,raPreGrASize,7
LALXN33162/LNBTS-33162/LNCEL-1,raRespWinSize,7
LALXN33162/LNBTS-33162/LNCEL-1,raSmallMcsUl,5
LALXN33162/LNBTS-33162/LNCEL-1,raSmallVolUl,0
LALXN33162/LNBTS-33162/LNCEL-1,rcAmbrMgnDl,103
LALXN33162/LNBTS-33162/LNCEL-1,rcAmbrMgnUl,102
LALXN33162/LNBTS-33162/LNCEL-1,rcEnableDl,0
LALXN33162/LNBTS-33162/LNCEL-1,rcEnableUl,0
LALXN33162/LNBTS-33162/LNCEL-1,redBwEnDl,0
LALXN33162/LNBTS-33162/LNCEL-1,redBwMaxRbDl,50
LALXN33162/LNBTS-33162/LNCEL-1,redBwRpaEnUl,0
LALXN33162/LNBTS-33162/LNCEL-1,rfSensitivity,0
LALXN33162/LNBTS-33162/LNCEL-1,rootSeqIndex,666
LALXN33162/LNBTS-33162/LNCEL-1,rttCellIdInfo,0
LALXN33162/LNBTS-33162/LNCEL-1,rttCsfbType,1
LALXN33162/LNBTS-33162/LNCEL-1,sbHoMode,0
LALXN33162/LNBTS-33162/LNCEL-1,scellBadChQualThr,6
LALXN33162/LNBTS-33162/LNCEL-1,scellGoodChQualThr,8
LALXN33162/LNBTS-33162/LNCEL-1,scellNotDetectableThr,4
LALXN33162/LNBTS-33162/LNCEL-1,selectOuterPuschRegion,0
LALXN33162/LNBTS-33162/LNCEL-1,shortPeriodScellChEst,200
LALXN33162/LNBTS-33162/LNCEL-1,srsActivation,1
LALXN33162/LNBTS-33162/LNCEL-1,srsPwrOffset,7
LALXN33162/LNBTS-33162/LNCEL-1,syncSigTxMode,1
LALXN33162/LNBTS-33162/LNCEL-1,t302,8000
LALXN33162/LNBTS-33162/LNCEL-1,t304InterRAT,4
LALXN33162/LNBTS-33162/LNCEL-1,t304InterRATGsm,3
LALXN33162/LNBTS-33162/LNCEL-1,t304IntraLte,6
LALXN33162/LNBTS-33162/LNCEL-1,t304eNaccGsm,5
LALXN33162/LNBTS-33162/LNCEL-1,t320,180
LALXN33162/LNBTS-33162/LNCEL-1,tExtendedWait,300
LALXN33162/LNBTS-33162/LNCEL-1,tLoadMeasX2,10000
LALXN33162/LNBTS-33162/LNCEL-1,tLoadMeasX2Eicic,2000
LALXN33162/LNBTS-33162/LNCEL-1,tPageCorrInt,3000
LALXN33162/LNBTS-33162/LNCEL-1,tPeriodicBsr,1
LALXN33162/LNBTS-33162/LNCEL-1,tPeriodicPhr,1
LALXN33162/LNBTS-33162/LNCEL-1,tPingPong,3000
LALXN33162/LNBTS-33162/LNCEL-1,tProhibitPhr,0
LALXN33162/LNBTS-33162/LNCEL-1,tReTxBsrTime,0
LALXN33162/LNBTS-33162/LNCEL-1,tStoreUeCntxt,2000
LALXN33162/LNBTS-33162/LNCEL-1,taMaxOffset,52
LALXN33162/LNBTS-33162/LNCEL-1,taTimer,6
LALXN33162/LNBTS-33162/LNCEL-1,taTimerMargin,2000
LALXN33162/LNBTS-33162/LNCEL-1,tac,32090
LALXN33162/LNBTS-33162/LNCEL-1,targetSelMethod,0
LALXN33162/LNBTS-33162/LNCEL-1,threshold1,70
LALXN33162/LNBTS-33162/LNCEL-1,threshold2GERAN,21
LALXN33162/LNBTS-33162/LNCEL-1,threshold2GERANQci1,25
LALXN33162/LNBTS-33162/LNCEL-1,threshold2InterFreq,22
LALXN33162/LNBTS-33162/LNCEL-1,threshold2InterFreqQci1,35
LALXN33162/LNBTS-33162/LNCEL-1,threshold2Wcdma,22
LALXN33162/LNBTS-33162/LNCEL-1,threshold2WcdmaQci1,27
LALXN33162/LNBTS-33162/LNCEL-1,threshold2a,24
LALXN33162/LNBTS-33162/LNCEL-1,threshold2aQci1,46
LALXN33162/LNBTS-33162/LNCEL-1,threshold3,24
LALXN33162/LNBTS-33162/LNCEL-1,threshold3a,26
LALXN33162/LNBTS-33162/LNCEL-1,threshold4,19
LALXN33162/LNBTS-33162/LNCEL-1,timeToTriggerSfHigh,1
LALXN33162/LNBTS-33162/LNCEL-1,timeToTriggerSfMedium,1
LALXN33162/LNBTS-33162/LNCEL-1,ttiBundlingBlerTarget,12
LALXN33162/LNBTS-33162/LNCEL-1,ttiBundlingBlerThreshold,15
LALXN33162/LNBTS-33162/LNCEL-1,ttiBundlingSinrThreshold,10
LALXN33162/LNBTS-33162/LNCEL-1,ttibOperMode,1
LALXN33162/LNBTS-33162/LNCEL-1,ulChBw,100
LALXN33162/LNBTS-33162/LNCEL-1,ulCombinationMode,1
LALXN33162/LNBTS-33162/LNCEL-1,ulRsCs,0
LALXN33162/LNBTS-33162/LNCEL-1,ulTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-1,ulamcAllTbEn,1
LALXN33162/LNBTS-33162/LNCEL-1,ulamcSwitchPer,30
LALXN33162/LNBTS-33162/LNCEL-1,ulatbEventPer,1
LALXN33162/LNBTS-33162/LNCEL-1,ulpcAlpha,7
LALXN33162/LNBTS-33162/LNCEL-1,p0NomPuschIAw,-100
LALXN33162/LNBTS-33162/LNCEL-1,ulpcCEBalanceIAw,8
LALXN33162/LNBTS-33162/LNCEL-1,ulpcMinQualIAw,5
LALXN33162/LNBTS-33162/LNCEL-1,ulpcMinWaitForPc,50
LALXN33162/LNBTS-33162/LNCEL-1,ulpcRefPwrIAw,-218
LALXN33162/LNBTS-33162/LNCEL-1,ulpcLowlevCch,-118
LALXN33162/LNBTS-33162/LNCEL-1,ulpcLowqualCch,-1
LALXN33162/LNBTS-33162/LNCEL-1,ulpcUplevCch,-113
LALXN33162/LNBTS-33162/LNCEL-1,ulpcUpqualCch,2
LALXN33162/LNBTS-33162/LNCEL-1,ulpcLowlevSch,-103
LALXN33162/LNBTS-33162/LNCEL-1,ulpcLowqualSch,0
LALXN33162/LNBTS-33162/LNCEL-1,ulpcUplevSch,-88
LALXN33162/LNBTS-33162/LNCEL-1,ulpcUpqualSch,20
LALXN33162/LNBTS-33162/LNCEL-1,ulpcRarespTpc,2
LALXN33162/LNBTS-33162/LNCEL-1,ulpcReadPeriod,50
LALXN33162/LNBTS-33162/LNCEL-1,ulsFdPrbAssignAlg,2
LALXN33162/LNBTS-33162/LNCEL-1,ulsMaxPacketAgg,2
LALXN33162/LNBTS-33162/LNCEL-1,ulsMinRbPerUe,3
LALXN33162/LNBTS-33162/LNCEL-1,ulsMinTbs,72
LALXN33162/LNBTS-33162/LNCEL-1,ulsNumSchedAreaUl,6
LALXN33162/LNBTS-33162/LNCEL-1,ulsSchedMethod,1
LALXN33162/LNBTS-33162/LNCEL-1,upperMarginCio,10
LALXN33162/LNBTS-33162/LNCEL-2,$modifier,CMDACC
LALXN33162/LNBTS-33162/LNCEL-2,$state,operational
LALXN33162/LNBTS-33162/LNCEL-2,angle,50
LALXN33162/LNBTS-33162/LNCEL-2,mcc,602
LALXN33162/LNBTS-33162/LNCEL-2,mnc,04
LALXN33162/LNBTS-33162/LNCEL-2,a1TimeToTriggerDeactInterMeas,9
LALXN33162/LNBTS-33162/LNCEL-2,a2RedirectQci1,0
LALXN33162/LNBTS-33162/LNCEL-2,a2TimeToTriggerActGERANMeas,9
LALXN33162/LNBTS-33162/LNCEL-2,a2TimeToTriggerActInterFreqMeas,9
LALXN33162/LNBTS-33162/LNCEL-2,a2TimeToTriggerActWcdmaMeas,9
LALXN33162/LNBTS-33162/LNCEL-2,a2TimeToTriggerRedirect,7
LALXN33162/LNBTS-33162/LNCEL-2,a3Offset,6
LALXN33162/LNBTS-33162/LNCEL-2,a3ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-2,a3TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-2,a5ReportInterval,3
LALXN33162/LNBTS-33162/LNCEL-2,a5TimeToTrigger,8
LALXN33162/LNBTS-33162/LNCEL-2,act1TxIn2Tx,0
LALXN33162/LNBTS-33162/LNCEL-2,actAutoPucchAlloc,0
LALXN33162/LNBTS-33162/LNCEL-2,actCombSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-2,actCsiRsSubFNonTM9Sch,0
LALXN33162/LNBTS-33162/LNCEL-2,actDataSessionProf,0
LALXN33162/LNBTS-33162/LNCEL-2,actDlsOldtc,0
LALXN33162/LNBTS-33162/LNCEL-2,actDlsVoicePacketAgg,0
LALXN33162/LNBTS-33162/LNCEL-2,actDrx,1
LALXN33162/LNBTS-33162/LNCEL-2,actDrxDuringMeasGap,0
LALXN33162/LNBTS-33162/LNCEL-2,actEicic,0
LALXN33162/LNBTS-33162/LNCEL-2,actFastMimoSwitch,0
LALXN33162/LNBTS-33162/LNCEL-2,actLdPdcch,1
LALXN33162/LNBTS-33162/LNCEL-2,actLiquidCell,0
LALXN33162/LNBTS-33162/LNCEL-2,actMicroDtx,0
LALXN33162/LNBTS-33162/LNCEL-2,actModulationSchemeDl,2
LALXN33162/LNBTS-33162/LNCEL-2,actModulationSchemeUL,2
LALXN33162/LNBTS-33162/LNCEL-2,actNBIoT,0
LALXN33162/LNBTS-33162/LNCEL-2,actNbrForNonGbrBearers,0
LALXN33162/LNBTS-33162/LNCEL-2,actNoIntraBandIFMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-2,actOlLaPdcch,1
LALXN33162/LNBTS-33162/LNCEL-2,actOtdoa,0
LALXN33162/LNBTS-33162/LNCEL-2,actProactSchedBySrb,1
LALXN33162/LNBTS-33162/LNCEL-2,actPrsTxDiv,0
LALXN33162/LNBTS-33162/LNCEL-2,actPuschMask,0
LALXN33162/LNBTS-33162/LNCEL-2,actQci1RfDrx,0
LALXN33162/LNBTS-33162/LNCEL-2,actQci1eVTT,0
LALXN33162/LNBTS-33162/LNCEL-2,actRepeaterMode,0
LALXN33162/LNBTS-33162/LNCEL-2,actSdlc,0
LALXN33162/LNBTS-33162/LNCEL-2,actSixIfMeasurements,0
LALXN33162/LNBTS-33162/LNCEL-2,actSmartDrx,1
LALXN33162/LNBTS-33162/LNCEL-2,actSrb1Robustness,0
LALXN33162/LNBTS-33162/LNCEL-2,actSuperCell,0
LALXN33162/LNBTS-33162/LNCEL-2,actTtiBundling,0
LALXN33162/LNBTS-33162/LNCEL-2,actUciOnlyGrants,0
LALXN33162/LNBTS-33162/LNCEL-2,actUlGrpHop,0
LALXN33162/LNBTS-33162/LNCEL-2,actUlLnkAdp,6
LALXN33162/LNBTS-33162/LNCEL-2,actUlMultiCluster,0
LALXN33162/LNBTS-33162/LNCEL-2,actUlpcMethod,7
LALXN33162/LNBTS-33162/LNCEL-2,actUlpcRachPwrCtrl,0
LALXN33162/LNBTS-33162/LNCEL-2,actVoipCovBoost,0
LALXN33162/LNBTS-33162/LNCEL-2,addGbrTrafficRrHo,5
LALXN33162/LNBTS-33162/LNCEL-2,addGbrTrafficTcHo,10
LALXN33162/LNBTS-33162/LNCEL-2,addNumDrbRadioReasHo,35
LALXN33162/LNBTS-33162/LNCEL-2,addNumDrbTimeCriticalHo,60
LALXN33162/LNBTS-33162/LNCEL-2,addNumQci1DrbRadioReasHo,15
LALXN33162/LNBTS-33162/LNCEL-2,addNumQci1DrbTimeCriticalHo,20
LALXN33162/LNBTS-33162/LNCEL-2,addSpectrEmi,1
LALXN33162/LNBTS-33162/LNCEL-2,administrativeState,1
LALXN33162/LNBTS-33162/LNCEL-2,allowPbIndexZero,0
LALXN33162/LNBTS-33162/LNCEL-2,amleMaxNumHo,10
LALXN33162/LNBTS-33162/LNCEL-2,amlePeriodLoadExchange,1000
LALXN33162/LNBTS-33162/LNCEL-2,blankedPucch,0
LALXN33162/LNBTS-33162/LNCEL-2,caPoolId,2
LALXN33162/LNBTS-33162/LNCEL-2,cellIndOffServ,15
LALXN33162/LNBTS-33162/LNCEL-2,cellName,LALXN33162_2
LALXN33162/LNBTS-33162/LNCEL-2,cellPwrRedForMBMS,0
LALXN33162/LNBTS-33162/LNCEL-2,cellResourceSharingMode,0
LALXN33162/LNBTS-33162/LNCEL-2,cellType,3
LALXN33162/LNBTS-33162/LNCEL-2,cqiAperEnable,1
LALXN33162/LNBTS-33162/LNCEL-2,cqiAperMode,1
LALXN33162/LNBTS-33162/LNCEL-2,cqiPerSbCycK,1
LALXN33162/LNBTS-33162/LNCEL-2,cqiPerSimulAck,1
LALXN33162/LNBTS-33162/LNCEL-2,creCqiAvg,50
LALXN33162/LNBTS-33162/LNCEL-2,csgType,0
LALXN33162/LNBTS-33162/LNCEL-2,dFpucchF1,1
LALXN33162/LNBTS-33162/LNCEL-2,dFpucchF1b,0
LALXN33162/LNBTS-33162/LNCEL-2,dFpucchF2,1
LALXN33162/LNBTS-33162/LNCEL-2,dFpucchF2a,1
LALXN33162/LNBTS-33162/LNCEL-2,dFpucchF2b,1
LALXN33162/LNBTS-33162/LNCEL-2,dSrTransMax,4
LALXN33162/LNBTS-33162/LNCEL-2,defPagCyc,1
LALXN33162/LNBTS-33162/LNCEL-2,deltaLbCioMargin,0
LALXN33162/LNBTS-33162/LNCEL-2,deltaPreMsg3,1
LALXN33162/LNBTS-33162/LNCEL-2,deltaTfEnabled,0
LALXN33162/LNBTS-33162/LNCEL-2,dlCellPwrRed,0
LALXN33162/LNBTS-33162/LNCEL-2,dlChBw,100
LALXN33162/LNBTS-33162/LNCEL-2,dlInterferenceEnable,0
LALXN33162/LNBTS-33162/LNCEL-2,dlInterferenceLevel,0
LALXN33162/LNBTS-33162/LNCEL-2,dlInterferenceModulation,0
LALXN33162/LNBTS-33162/LNCEL-2,dlMimoMode,40
LALXN33162/LNBTS-33162/LNCEL-2,dlOlqcEnable,1
LALXN33162/LNBTS-33162/LNCEL-2,dlPathlossChg,1
LALXN33162/LNBTS-33162/LNCEL-2,dlPcfichBoost,0
LALXN33162/LNBTS-33162/LNCEL-2,dlPhichBoost,0
LALXN33162/LNBTS-33162/LNCEL-2,dlRsBoost,1300
LALXN33162/LNBTS-33162/LNCEL-2,dlTargetBler,100
LALXN33162/LNBTS-33162/LNCEL-2,dlamcCqiDef,2
LALXN33162/LNBTS-33162/LNCEL-2,dlamcEnable,1
LALXN33162/LNBTS-33162/LNCEL-2,dlpcMimoComp,0
LALXN33162/LNBTS-33162/LNCEL-2,dlsDciCch,0
LALXN33162/LNBTS-33162/LNCEL-2,dlsOldtcTarget,98
LALXN33162/LNBTS-33162/LNCEL-2,dlsUsePartPrb,2
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile101drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile101drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile101drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile101drxProfileIndex,101
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile101drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile101drxRetransT,4
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile102drxInactivityT,20
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile102drxLongCycle,1280
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile102drxOnDuratT,10
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile102drxProfileIndex,102
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile102drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile102drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile103drxInactivityT,10
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile103drxLongCycle,160
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile103drxOnDuratT,6
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile103drxProfileIndex,103
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile103drxProfilePriority,30
LALXN33162/LNBTS-33162/LNCEL-2,drxProfile103drxRetransT,16
LALXN33162/LNBTS-33162/LNCEL-2,eIcicAbsAdaptationBeta,10
LALXN33162/LNBTS-33162/LNCEL-2,eIcicAbsAdaptationThreshold0To1,5
LALXN33162/LNBTS-33162/LNCEL-2,eIcicAbsDeltaAdjustment,6
LALXN33162/LNBTS-33162/LNCEL-2,eIcicAbsPatChangeDelayT,40
LALXN33162/LNBTS-33162/LNCEL-2,eIcicCreDelta,2
LALXN33162/LNBTS-33162/LNCEL-2,eIcicMaxMutePattern,4
LALXN33162/LNBTS-33162/LNCEL-2,eIcicMaxNumPartners,10
LALXN33162/LNBTS-33162/LNCEL-2,eIcicMp0DelayT,10
LALXN33162/LNBTS-33162/LNCEL-2,eIcicPartnerCacAbsTarget,10
LALXN33162/LNBTS-33162/LNCEL-2,eIcicPartnerCacTarget,10
LALXN33162/LNBTS-33162/LNCEL-2,eUlLaAtbPeriod,30
LALXN33162/LNBTS-33162/LNCEL-2,eUlLaBlerAveWin,30
LALXN33162/LNBTS-33162/LNCEL-2,eUlLaDeltaMcs,3
LALXN33162/LNBTS-33162/LNCEL-2,eUlLaLowMcsThr,1
LALXN33162/LNBTS-33162/LNCEL-2,eUlLaLowPrbThr,1
LALXN33162/LNBTS-33162/LNCEL-2,eUlLaPrbIncDecFactor,14
LALXN33162/LNBTS-33162/LNCEL-2,earfcnDL,9260
LALXN33162/LNBTS-33162/LNCEL-2,earfcnUL,27260
LALXN33162/LNBTS-33162/LNCEL-2,ecidMeasSupervisionTimer,3000
LALXN33162/LNBTS-33162/LNCEL-2,enableAmcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-2,enableBetterCellHo,1
LALXN33162/LNBTS-33162/LNCEL-2,enableCovHo,0
LALXN33162/LNBTS-33162/LNCEL-2,enableLowAgg,1
LALXN33162/LNBTS-33162/LNCEL-2,enablePcPdcch,1
LALXN33162/LNBTS-33162/LNCEL-2,energySavingState,0
LALXN33162/LNBTS-33162/LNCEL-2,eutraCelId,8489474
LALXN33162/LNBTS-33162/LNCEL-2,expectedCellSize,4
LALXN33162/LNBTS-33162/LNCEL-2,fUlLAAtbTrigThr,-2
LALXN33162/LNBTS-33162/LNCEL-2,filterCoeff,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientCSFBCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientCSFBCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientCpichEcn0,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientCpichRscp,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientRSRP,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientRSRQ,4
LALXN33162/LNBTS-33162/LNCEL-2,filterCoefficientRSSI,2
LALXN33162/LNBTS-33162/LNCEL-2,gbrCongHandling,2
LALXN33162/LNBTS-33162/LNCEL-2,grpAssigPUSCH,0
LALXN33162/LNBTS-33162/LNCEL-2,harqMaxMsg3,5
LALXN33162/LNBTS-33162/LNCEL-2,harqMaxTrDl,7
LALXN33162/LNBTS-33162/LNCEL-2,harqMaxTrUlTtiBundling,12
LALXN33162/LNBTS-33162/LNCEL-2,harqMaxTxUl,7
LALXN33162/LNBTS-33162/LNCEL-2,hopModePusch,0
LALXN33162/LNBTS-33162/LNCEL-2,hysA3Offset,2
LALXN33162/LNBTS-33162/LNCEL-2,hysThreshold2GERAN,0
LALXN33162/LNBTS-33162/LNCEL-2,hysThreshold2InterFreq,0
LALXN33162/LNBTS-33162/LNCEL-2,hysThreshold2Wcdma,0
LALXN33162/LNBTS-33162/LNCEL-2,hysThreshold2a,0
LALXN33162/LNBTS-33162/LNCEL-2,hysThreshold3,0
LALXN33162/LNBTS-33162/LNCEL-2,hysThreshold4,0
LALXN33162/LNBTS-33162/LNCEL-2,iFServiceBasedHoRetryTimer,60
LALXN33162/LNBTS-33162/LNCEL-2,idleLBCapThresh,100
LALXN33162/LNBTS-33162/LNCEL-2,idleLBPercCaUe,0
LALXN33162/LNBTS-33162/LNCEL-2,idleLBPercentageOfUes,0
LALXN33162/LNBTS-33162/LNCEL-2,ilReacTimerUl,20
LALXN33162/LNBTS-33162/LNCEL-2,inactivityTimer,10
LALXN33162/LNBTS-33162/LNCEL-2,iniMcsDl,4
LALXN33162/LNBTS-33162/LNCEL-2,iniMcsUl,2
LALXN33162/LNBTS-33162/LNCEL-2,iniPrbsUl,4
LALXN33162/LNBTS-33162/LNCEL-2,lbLoadFilCoeff,4
LALXN33162/LNBTS-33162/LNCEL-2,lcrId,2
LALXN33162/LNBTS-33162/LNCEL-2,longPeriodScellChEst,2000
LALXN33162/LNBTS-33162/LNCEL-2,lowerMarginCio,-10
LALXN33162/LNBTS-33162/LNCEL-2,maxBitrateDl,300000
LALXN33162/LNBTS-33162/LNCEL-2,maxBitrateUl,75000
LALXN33162/LNBTS-33162/LNCEL-2,maxCrPgDl,12
LALXN33162/LNBTS-33162/LNCEL-2,maxCrRa4Dl,5
LALXN33162/LNBTS-33162/LNCEL-2,maxCrRaDl,5
LALXN33162/LNBTS-33162/LNCEL-2,maxCrSibDl,26
LALXN33162/LNBTS-33162/LNCEL-2,maxGbrTrafficLimit,75
LALXN33162/LNBTS-33162/LNCEL-2,maxNbrTrafficLimit,90
LALXN33162/LNBTS-33162/LNCEL-2,maxNrSymPdcch,3
LALXN33162/LNBTS-33162/LNCEL-2,maxNumActDrb,660
LALXN33162/LNBTS-33162/LNCEL-2,maxNumActUE,220
LALXN33162/LNBTS-33162/LNCEL-2,maxNumCaConfUe,50
LALXN33162/LNBTS-33162/LNCEL-2,maxNumCaConfUe3c,20
LALXN33162/LNBTS-33162/LNCEL-2,maxNumCaConfUeDc,50
LALXN33162/LNBTS-33162/LNCEL-2,maxNumQci1Drb,100
LALXN33162/LNBTS-33162/LNCEL-2,maxNumScells,1
LALXN33162/LNBTS-33162/LNCEL-2,maxNumUeDl,14
LALXN33162/LNBTS-33162/LNCEL-2,maxNumUeUl,14
LALXN33162/LNBTS-33162/LNCEL-2,maxPrbsPerNbrUe,30
LALXN33162/LNBTS-33162/LNCEL-2,mbrSelector,0
LALXN33162/LNBTS-33162/LNCEL-2,measQuantityCSFBUtra,1
LALXN33162/LNBTS-33162/LNCEL-2,measQuantityUtra,0
LALXN33162/LNBTS-33162/LNCEL-2,mimoClCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-2,mimoClCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-2,mimoClRiThD,28
LALXN33162/LNBTS-33162/LNCEL-2,mimoClRiThU,32
LALXN33162/LNBTS-33162/LNCEL-2,mimoOlCqiThD,70
LALXN33162/LNBTS-33162/LNCEL-2,mimoOlCqiThU,80
LALXN33162/LNBTS-33162/LNCEL-2,mimoOlRiThD,28
LALXN33162/LNBTS-33162/LNCEL-2,mimoOlRiThU,32
LALXN33162/LNBTS-33162/LNCEL-2,minBitrateDl,30
LALXN33162/LNBTS-33162/LNCEL-2,minBitrateUl,30
LALXN33162/LNBTS-33162/LNCEL-2,mobStateParamNCelChgHgh,10
LALXN33162/LNBTS-33162/LNCEL-2,mobStateParamNCelChgMed,5
LALXN33162/LNBTS-33162/LNCEL-2,mobStateParamTEval,0
LALXN33162/LNBTS-33162/LNCEL-2,mobStateParamTHystNorm,0
LALXN33162/LNBTS-33162/LNCEL-2,multLoadMeasRrm,2
LALXN33162/LNBTS-33162/LNCEL-2,multLoadMeasRrmEicic,2
LALXN33162/LNBTS-33162/LNCEL-2,nbrCongHandling,1
LALXN33162/LNBTS-33162/LNCEL-2,offsetFreqIntra,15
LALXN33162/LNBTS-33162/LNCEL-2,operationalState,1
LALXN33162/LNBTS-33162/LNCEL-2,p0NomPucch,-106
LALXN33162/LNBTS-33162/LNCEL-2,p0NomPusch,-80
LALXN33162/LNBTS-33162/LNCEL-2,pMax,430
LALXN33162/LNBTS-33162/LNCEL-2,pagingNb,2
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAggDefUe,2
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAggMsg4,8
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAggPaging,4
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAggPreamb,4
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAggRaresp,4
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAggSib,4
LALXN33162/LNBTS-33162/LNCEL-2,pdcchAlpha,16
LALXN33162/LNBTS-33162/LNCEL-2,pdcchCqiShift,-20
LALXN33162/LNBTS-33162/LNCEL-2,pdcchHarqTargetBler,10
LALXN33162/LNBTS-33162/LNCEL-2,pdcchUlDlBal,10
LALXN33162/LNBTS-33162/LNCEL-2,periodicCqiFeedbackType,0
LALXN33162/LNBTS-33162/LNCEL-2,phyCellId,437
LALXN33162/LNBTS-33162/LNCEL-2,prachCS,10
LALXN33162/LNBTS-33162/LNCEL-2,prachConfIndex,3
LALXN33162/LNBTS-33162/LNCEL-2,prachFreqOff,3
LALXN33162/LNBTS-33162/LNCEL-2,prachHsFlag,0
LALXN33162/LNBTS-33162/LNCEL-2,preventCellActivation,0
LALXN33162/LNBTS-33162/LNCEL-2,prsBandwidth,50
LALXN33162/LNBTS-33162/LNCEL-2,prsConfigurationIndex,151
LALXN33162/LNBTS-33162/LNCEL-2,prsNumDlFrames,1
LALXN33162/LNBTS-33162/LNCEL-2,prsPowerBoost,0
LALXN33162/LNBTS-33162/LNCEL-2,pucchNAnCs,0
LALXN33162/LNBTS-33162/LNCEL-2,puschAckOffI,10
